---------------------------------------------------- beginning of /proc/kmsg
U 01-01 00:06:13.870 I pomp_comm_c (sicilia_epic-130/client_pomp-143): client_generated_message_handler: received event SICILIA_ERROR
U 01-01 00:06:14.715 I colibry     (sensors_ir-328/thread_main-330) : GPS fix with 14 satellites
U 01-01 00:06:15.741 I colibry     (sensors_ir-328/thread_main-330) : GPS fix with 15 satellites
U 01-01 00:06:15.942 I colibry     (sensors_ir-328/thread_main-330) : GPS fix with 14 satellites
U 01-01 00:06:16.117 I colibry     (sensors_ir-328/thread_main-330) : GPS fix with 13 satellites
U 01-01 00:06:16.342 I colibry     (sensors_ir-328/thread_main-330) : GPS fix with 14 satellites
U 01-01 00:06:16.744 I colibry     (sensors_ir-328/thread_main-330) : GPS fix with 15 satellites
U 01-01 00:06:17.832 I pomp_comm_s (palermo-149/MainLoop-224)       : server_generated_message_handler: received event SICILIA_CTRL_STORAGE_GET_INFO
U 01-01 00:06:17.833 I pomp_comm_c (sicilia_epic-130/client_pomp-143): client_generated_message_handler: received event SICILIA_CTRL_STORAGE_GET_INFO
U 01-01 00:06:17.836 I pomp_comm_c (sicilia_epic-130/client_pomp-143): client_generated_message_handler: received event SICILIA_CTRL_STORAGE_GET_INFO
U 01-01 00:06:17.836 I pomp_comm_s (palermo-149/MainLoop-224)       : server_generated_message_handler: received event SICILIA_CTRL_GET_SENSORS_VALUES
U 01-01 00:06:17.870 I pomp_comm_c (sicilia_epic-130/client_pomp-143): client_generated_message_handler: received event SICILIA_ERROR
U 01-01 00:06:17.870 I pomp_comm_c (sicilia_epic-130/client_pomp-143): client_generated_message_handler: received event SICILIA_CTRL_GET_SENSORS_VALUES
U 01-01 00:06:17.871 I pomp_comm_c (sicilia_epic-130/client_pomp-143): client_generated_message_handler: received event SICILIA_ERROR
U 01-01 00:06:18.121 I colibry     (sensors_ir-328/thread_main-330) : GPS fix with 14 satellites
U 01-01 00:06:19.726 I colibry     (sensors_ir-328/thread_main-330) : GPS fix with 12 satellites
U 01-01 00:06:20.127 I colibry     (sensors_ir-328/thread_main-330) : GPS fix with 13 satellites
U 01-01 00:06:20.352 I colibry     (sensors_ir-328/thread_main-330) : GPS fix with 14 satellites
U 01-01 00:06:21.154 I colibry     (sensors_ir-328/thread_main-330) : GPS fix with 13 satellites
U 01-01 00:06:21.530 I colibry     (sensors_ir-328/thread_main-330) : GPS fix with 11 satellites
U 01-01 00:06:21.706 I colibry     (sensors_ir-328/thread_main-330) : GPS fix with 10 satellites
U 01-01 00:06:21.835 I pomp_comm_s (palermo-149/MainLoop-224)       : server_generated_message_handler: received event SICILIA_CTRL_STORAGE_GET_INFO
U 01-01 00:06:21.836 I pomp_comm_c (sicilia_epic-130/client_pomp-143): client_generated_message_handler: received event SICILIA_CTRL_STORAGE_GET_INFO
U 01-01 00:06:21.837 I pomp_comm_c (sicilia_epic-130/client_pomp-143): client_generated_message_handler: received event SICILIA_CTRL_STORAGE_GET_INFO
U 01-01 00:06:21.837 I pomp_comm_s (palermo-149/MainLoop-224)       : server_generated_message_handler: received event SICILIA_CTRL_GET_SENSORS_VALUES
U 01-01 00:06:21.870 I pomp_comm_c (sicilia_epic-130/client_pomp-143): client_generated_message_handler: received event SICILIA_ERROR
U 01-01 00:06:21.870 I pomp_comm_c (sicilia_epic-130/client_pomp-143): client_generated_message_handler: received event SICILIA_CTRL_GET_SENSORS_VALUES
U 01-01 00:06:21.870 I pomp_comm_c (sicilia_epic-130/client_pomp-143): client_generated_message_handler: received event SICILIA_ERROR
U 01-01 00:06:23.511 I colibry     (sensors_ir-328/thread_main-330) : GPS fix with 12 satellites
U 01-01 00:06:24.538 I colibry     (sensors_ir-328/thread_main-330) : GPS fix with 13 satellites
U 01-01 00:06:25.836 I pomp_comm_s (palermo-149/MainLoop-224)       : server_generated_message_handler: received event SICILIA_CTRL_STORAGE_GET_INFO
U 01-01 00:06:25.838 I pomp_comm_c (sicilia_epic-130/client_pomp-143): client_generated_message_handler: received event SICILIA_CTRL_STORAGE_GET_INFO
U 01-01 00:06:25.839 I pomp_comm_c (sicilia_epic-130/client_pomp-143): client_generated_message_handler: received event SICILIA_CTRL_STORAGE_GET_INFO
U 01-01 00:06:25.840 I pomp_comm_s (palermo-149/MainLoop-224)       : server_generated_message_handler: received event SICILIA_CTRL_GET_SENSORS_VALUES
U 01-01 00:06:25.878 I pomp_comm_c (sicilia_epic-130/client_pomp-143): client_generated_message_handler: received event SICILIA_ERROR
U 01-01 00:06:25.879 I pomp_comm_c (sicilia_epic-130/client_pomp-143): client_generated_message_handler: received event SICILIA_CTRL_GET_SENSORS_VALUES
U 01-01 00:06:25.879 I pomp_comm_c (sicilia_epic-130/client_pomp-143): client_generated_message_handler: received event SICILIA_ERROR
U 01-01 00:06:28.325 I colibry     (sensors_ir-328/thread_main-330) : GPS fix with 14 satellites
U 01-01 00:06:28.526 I colibry     (sensors_ir-328/thread_main-330) : GPS fix with 13 satellites
U 01-01 00:06:28.727 I colibry     (sensors_ir-328/thread_main-330) : GPS fix with 14 satellites
U 01-01 00:06:29.845 I pomp_comm_s (palermo-149/MainLoop-224)       : server_generated_message_handler: received event SICILIA_CTRL_STORAGE_GET_INFO
U 01-01 00:06:29.846 I pomp_comm_c (sicilia_epic-130/client_pomp-143): client_generated_message_handler: received event SICILIA_CTRL_STORAGE_GET_INFO
U 01-01 00:06:29.848 I pomp_comm_c (sicilia_epic-130/client_pomp-143): client_generated_message_handler: received event SICILIA_CTRL_STORAGE_GET_INFO
U 01-01 00:06:29.848 I pomp_comm_s (palermo-149/MainLoop-224)       : server_generated_message_handler: received event SICILIA_CTRL_GET_SENSORS_VALUES
U 01-01 00:06:29.880 I pomp_comm_c (sicilia_epic-130/client_pomp-143): client_generated_message_handler: received event SICILIA_ERROR
U 01-01 00:06:29.880 I pomp_comm_c (sicilia_epic-130/client_pomp-143): client_generated_message_handler: received event SICILIA_CTRL_GET_SENSORS_VALUES
U 01-01 00:06:29.881 I pomp_comm_c (sicilia_epic-130/client_pomp-143): client_generated_message_handler: received event SICILIA_ERROR
U 01-01 00:06:30.932 I colibry     (sensors_ir-328/thread_main-330) : GPS fix with 13 satellites
U 01-01 00:06:32.135 I colibry     (sensors_ir-328/thread_main-330) : GPS fix with 14 satellites
U 01-01 00:06:33.563 I colibry     (sensors_ir-328/thread_main-330) : GPS fix with 15 satellites
U 01-01 00:06:33.845 I pomp_comm_s (palermo-149/MainLoop-224)       : server_generated_message_handler: received event SICILIA_CTRL_STORAGE_GET_INFO
U 01-01 00:06:33.846 I pomp_comm_c (sicilia_epic-130/client_pomp-143): client_generated_message_handler: received event SICILIA_CTRL_STORAGE_GET_INFO
U 01-01 00:06:33.848 I pomp_comm_c (sicilia_epic-130/client_pomp-143): client_generated_message_handler: received event SICILIA_CTRL_STORAGE_GET_INFO
U 01-01 00:06:33.848 I pomp_comm_s (palermo-149/MainLoop-224)       : server_generated_message_handler: received event SICILIA_CTRL_GET_SENSORS_VALUES
U 01-01 00:06:33.880 I pomp_comm_c (sicilia_epic-130/client_pomp-143): client_generated_message_handler: received event SICILIA_ERROR
U 01-01 00:06:33.880 I pomp_comm_c (sicilia_epic-130/client_pomp-143): client_generated_message_handler: received event SICILIA_CTRL_GET_SENSORS_VALUES
U 01-01 00:06:33.880 I pomp_comm_c (sicilia_epic-130/client_pomp-143): client_generated_message_handler: received event SICILIA_ERROR
U 01-01 00:06:34.941 I colibry     (sensors_ir-328/thread_main-330) : GPS fix with 14 satellites
U 01-01 00:06:35.944 I colibry     (sensors_ir-328/thread_main-330) : GPS fix with 15 satellites
U 01-01 00:06:36.721 I colibry     (sensors_ir-328/thread_main-330) : GPS fix with 14 satellites
U 01-01 00:06:37.121 I colibry     (sensors_ir-328/thread_main-330) : GPS fix with 13 satellites
U 01-01 00:06:37.322 I colibry     (sensors_ir-328/thread_main-330) : GPS fix with 12 satellites
U 01-01 00:06:37.853 I pomp_comm_s (palermo-149/MainLoop-224)       : server_generated_message_handler: received event SICILIA_CTRL_STORAGE_GET_INFO
U 01-01 00:06:37.853 I pomp_comm_c (sicilia_epic-130/client_pomp-143): client_generated_message_handler: received event SICILIA_CTRL_STORAGE_GET_INFO
U 01-01 00:06:37.855 I pomp_comm_c (sicilia_epic-130/client_pomp-143): client_generated_message_handler: received event SICILIA_CTRL_STORAGE_GET_INFO
U 01-01 00:06:37.855 I pomp_comm_s (palermo-149/MainLoop-224)       : server_generated_message_handler: received event SICILIA_CTRL_GET_SENSORS_VALUES
U 01-01 00:06:37.890 I pomp_comm_c (sicilia_epic-130/client_pomp-143): client_generated_message_handler: received event SICILIA_ERROR
U 01-01 00:06:37.890 I pomp_comm_c (sicilia_epic-130/client_pomp-143): client_generated_message_handler: received event SICILIA_CTRL_GET_SENSORS_VALUES
U 01-01 00:06:37.890 I pomp_comm_c (sicilia_epic-130/client_pomp-143): client_generated_message_handler: received event SICILIA_ERROR
U 01-01 00:06:41.855 I pomp_comm_s (palermo-149/MainLoop-224)       : server_generated_message_handler: received event SICILIA_CTRL_STORAGE_GET_INFO
U 01-01 00:06:41.857 I pomp_comm_c (sicilia_epic-130/client_pomp-143): client_generated_message_handler: received event SICILIA_CTRL_STORAGE_GET_INFO
U 01-01 00:06:41.859 I pomp_comm_c (sicilia_epic-130/client_pomp-143): client_generated_message_handler: received event SICILIA_CTRL_STORAGE_GET_INFO
U 01-01 00:06:41.859 I pomp_comm_s (palermo-149/MainLoop-224)       : server_generated_message_handler: received event SICILIA_CTRL_GET_SENSORS_VALUES
U 01-01 00:06:41.890 I pomp_comm_c (sicilia_epic-130/client_pomp-143): client_generated_message_handler: received event SICILIA_ERROR
U 01-01 00:06:41.890 I pomp_comm_c (sicilia_epic-130/client_pomp-143): client_generated_message_handler: received event SICILIA_CTRL_GET_SENSORS_VALUES
U 01-01 00:06:41.890 I pomp_comm_c (sicilia_epic-130/client_pomp-143): client_generated_message_handler: received event SICILIA_ERROR
U 01-01 00:06:42.133 I colibry     (sensors_ir-328/thread_main-330) : GPS fix with 13 satellites
U 01-01 00:06:44.138 I colibry     (sensors_ir-328/thread_main-330) : GPS fix with 14 satellites
U 01-01 00:06:44.940 I colibry     (sensors_ir-328/thread_main-330) : GPS fix with 15 satellites
U 01-01 00:06:45.141 I colibry     (sensors_ir-328/thread_main-330) : GPS fix with 14 satellites
U 01-01 00:06:45.316 I colibry     (sensors_ir-328/thread_main-330) : GPS fix with 15 satellites
U 01-01 00:06:45.541 I colibry     (sensors_ir-328/thread_main-330) : GPS fix with 14 satellites
U 01-01 00:06:45.718 I colibry     (sensors_ir-328/thread_main-330) : GPS fix with 13 satellites
U 01-01 00:06:45.859 I pomp_comm_s (palermo-149/MainLoop-224)       : server_generated_message_handler: received event SICILIA_CTRL_STORAGE_GET_INFO
U 01-01 00:06:45.860 I pomp_comm_c (sicilia_epic-130/client_pomp-143): client_generated_message_handler: received event SICILIA_CTRL_STORAGE_GET_INFO
U 01-01 00:06:45.861 I pomp_comm_c (sicilia_epic-130/client_pomp-143): client_generated_message_handler: received event SICILIA_CTRL_STORAGE_GET_INFO
U 01-01 00:06:45.861 I pomp_comm_s (palermo-149/MainLoop-224)       : server_generated_message_handler: received event SICILIA_CTRL_GET_SENSORS_VALUES
U 01-01 00:06:45.900 I pomp_comm_c (sicilia_epic-130/client_pomp-143): client_generated_message_handler: received event SICILIA_ERROR
U 01-01 00:06:45.900 I pomp_comm_c (sicilia_epic-130/client_pomp-143): client_generated_message_handler: received event SICILIA_CTRL_GET_SENSORS_VALUES
U 01-01 00:06:45.900 I pomp_comm_c (sicilia_epic-130/client_pomp-143): client_generated_message_handler: received event SICILIA_ERROR
U 01-01 00:06:45.943 I colibry     (sensors_ir-328/thread_main-330) : GPS fix with 14 satellites
U 01-01 00:06:46.946 I colibry     (sensors_ir-328/thread_main-330) : GPS fix with 15 satellites
U 01-01 00:06:47.121 I colibry     (sensors_ir-328/thread_main-330) : GPS fix with 14 satellites
U 01-01 00:06:48.951 I colibry     (sensors_ir-328/thread_main-330) : GPS fix with 15 satellites
U 01-01 00:06:49.127 I colibry     (sensors_ir-328/thread_main-330) : GPS fix with 14 satellites
U 01-01 00:06:49.353 I colibry     (sensors_ir-328/thread_main-330) : GPS fix with 15 satellites
U 01-01 00:06:49.861 I pomp_comm_s (palermo-149/MainLoop-224)       : server_generated_message_handler: received event SICILIA_CTRL_STORAGE_GET_INFO
U 01-01 00:06:49.862 I pomp_comm_c (sicilia_epic-130/client_pomp-143): client_generated_message_handler: received event SICILIA_CTRL_STORAGE_GET_INFO
U 01-01 00:06:49.864 I pomp_comm_c (sicilia_epic-130/client_pomp-143): client_generated_message_handler: received event SICILIA_CTRL_STORAGE_GET_INFO
U 01-01 00:06:49.864 I pomp_comm_s (palermo-149/MainLoop-224)       : server_generated_message_handler: received event SICILIA_CTRL_GET_SENSORS_VALUES
U 01-01 00:06:49.900 I pomp_comm_c (sicilia_epic-130/client_pomp-143): client_generated_message_handler: received event SICILIA_ERROR
U 01-01 00:06:49.901 I pomp_comm_c (sicilia_epic-130/client_pomp-143): client_generated_message_handler: received event SICILIA_CTRL_GET_SENSORS_VALUES
U 01-01 00:06:49.901 I pomp_comm_c (sicilia_epic-130/client_pomp-143): client_generated_message_handler: received event SICILIA_ERROR
U 01-01 00:06:49.928 I colibry     (sensors_ir-328/thread_main-330) : GPS fix with 13 satellites
U 01-01 00:06:50.329 I colibry     (sensors_ir-328/thread_main-330) : GPS fix with 14 satellites
U 01-01 00:06:51.933 I colibry     (sensors_ir-328/thread_main-330) : GPS fix with 15 satellites
U 01-01 00:06:52.134 I colibry     (sensors_ir-328/thread_main-330) : GPS fix with 14 satellites
U 01-01 00:06:53.136 I colibry     (sensors_ir-328/thread_main-330) : GPS fix with 13 satellites
U 01-01 00:06:53.869 I pomp_comm_s (palermo-149/MainLoop-224)       : server_generated_message_handler: received event SICILIA_CTRL_STORAGE_GET_INFO
U 01-01 00:06:53.870 I pomp_comm_c (sicilia_epic-130/client_pomp-143): client_generated_message_handler: received event SICILIA_CTRL_STORAGE_GET_INFO
U 01-01 00:06:53.872 I pomp_comm_c (sicilia_epic-130/client_pomp-143): client_generated_message_handler: received event SICILIA_CTRL_STORAGE_GET_INFO
U 01-01 00:06:53.872 I pomp_comm_s (palermo-149/MainLoop-224)       : server_generated_message_handler: received event SICILIA_CTRL_GET_SENSORS_VALUES
U 01-01 00:06:53.910 I pomp_comm_c (sicilia_epic-130/client_pomp-143): client_generated_message_handler: received event SICILIA_ERROR
U 01-01 00:06:53.910 I pomp_comm_c (sicilia_epic-130/client_pomp-143): client_generated_message_handler: received event SICILIA_CTRL_GET_SENSORS_VALUES
U 01-01 00:06:53.910 I pomp_comm_c (sicilia_epic-130/client_pomp-143): client_generated_message_handler: received event SICILIA_ERROR
U 01-01 00:06:54.338 I colibry     (sensors_ir-328/thread_main-330) : GPS fix with 14 satellites
U 01-01 00:06:54.940 I colibry     (sensors_ir-328/thread_main-330) : GPS fix with 13 satellites
U 01-01 00:06:56.343 I colibry     (sensors_ir-328/thread_main-330) : GPS fix with 14 satellites
U 01-01 00:06:57.546 I colibry     (sensors_ir-328/thread_main-330) : GPS fix with 15 satellites
U 01-01 00:06:57.874 I pomp_comm_s (palermo-149/MainLoop-224)       : server_generated_message_handler: received event SICILIA_CTRL_STORAGE_GET_INFO
U 01-01 00:06:57.875 I pomp_comm_c (sicilia_epic-130/client_pomp-143): client_generated_message_handler: received event SICILIA_CTRL_STORAGE_GET_INFO
U 01-01 00:06:57.876 I pomp_comm_c (sicilia_epic-130/client_pomp-143): client_generated_message_handler: received event SICILIA_CTRL_STORAGE_GET_INFO
U 01-01 00:06:57.876 I pomp_comm_s (palermo-149/MainLoop-224)       : server_generated_message_handler: received event SICILIA_CTRL_GET_SENSORS_VALUES
U 01-01 00:06:57.910 I pomp_comm_c (sicilia_epic-130/client_pomp-143): client_generated_message_handler: received event SICILIA_ERROR
U 01-01 00:06:57.910 I pomp_comm_c (sicilia_epic-130/client_pomp-143): client_generated_message_handler: received event SICILIA_CTRL_GET_SENSORS_VALUES
U 01-01 00:06:57.910 I pomp_comm_c (sicilia_epic-130/client_pomp-143): client_generated_message_handler: received event SICILIA_ERROR
U 01-01 00:06:58.123 I colibry     (sensors_ir-328/thread_main-330) : GPS fix with 14 satellites
U 01-01 00:07:01.756 I colibry     (sensors_ir-328/thread_main-330) : GPS fix with 13 satellites
U 01-01 00:07:01.875 I pomp_comm_s (palermo-149/MainLoop-224)       : server_generated_message_handler: received event SICILIA_CTRL_STORAGE_GET_INFO
U 01-01 00:07:01.876 I pomp_comm_c (sicilia_epic-130/client_pomp-143): client_generated_message_handler: received event SICILIA_CTRL_STORAGE_GET_INFO
U 01-01 00:07:01.877 I pomp_comm_c (sicilia_epic-130/client_pomp-143): client_generated_message_handler: received event SICILIA_CTRL_STORAGE_GET_INFO
U 01-01 00:07:01.877 I pomp_comm_s (palermo-149/MainLoop-224)       : server_generated_message_handler: received event SICILIA_CTRL_GET_SENSORS_VALUES
U 01-01 00:07:01.910 I pomp_comm_c (sicilia_epic-130/client_pomp-143): client_generated_message_handler: received event SICILIA_ERROR
U 01-01 00:07:01.910 I pomp_comm_c (sicilia_epic-130/client_pomp-143): client_generated_message_handler: received event SICILIA_CTRL_GET_SENSORS_VALUES
U 01-01 00:07:01.910 I pomp_comm_c (sicilia_epic-130/client_pomp-143): client_generated_message_handler: received event SICILIA_ERROR
U 01-01 00:07:01.933 I colibry     (sensors_ir-328/thread_main-330) : GPS fix with 14 satellites
U 01-01 00:07:02.333 I colibry     (sensors_ir-328/thread_main-330) : GPS fix with 13 satellites
U 01-01 00:07:02.534 I colibry     (sensors_ir-328/thread_main-330) : GPS fix with 12 satellites
U 01-01 00:07:02.734 I colibry     (sensors_ir-328/thread_main-330) : GPS fix with 13 satellites
U 01-01 00:07:02.935 I colibry     (sensors_ir-328/thread_main-330) : GPS fix with 14 satellites
U 01-01 00:07:03.135 I colibry     (sensors_ir-328/thread_main-330) : GPS fix with 12 satellites
U 01-01 00:07:03.312 I colibry     (sensors_ir-328/thread_main-330) : GPS fix with 11 satellites
U 01-01 00:07:03.912 I colibry     (sensors_ir-328/thread_main-330) : GPS fix with 10 satellites
U 01-01 00:07:04.914 I colibry     (sensors_ir-328/thread_main-330) : GPS fix with 11 satellites
U 01-01 00:07:05.315 I colibry     (sensors_ir-328/thread_main-330) : GPS fix with 10 satellites
U 01-01 00:07:05.883 I pomp_comm_s (palermo-149/MainLoop-224)       : server_generated_message_handler: received event SICILIA_CTRL_STORAGE_GET_INFO
U 01-01 00:07:05.884 I pomp_comm_c (sicilia_epic-130/client_pomp-143): client_generated_message_handler: received event SICILIA_CTRL_STORAGE_GET_INFO
U 01-01 00:07:05.886 I pomp_comm_c (sicilia_epic-130/client_pomp-143): client_generated_message_handler: received event SICILIA_CTRL_STORAGE_GET_INFO
U 01-01 00:07:05.886 I pomp_comm_s (palermo-149/MainLoop-224)       : server_generated_message_handler: received event SICILIA_CTRL_GET_SENSORS_VALUES
U 01-01 00:07:05.920 I pomp_comm_c (sicilia_epic-130/client_pomp-143): client_generated_message_handler: received event SICILIA_ERROR
U 01-01 00:07:05.920 I pomp_comm_c (sicilia_epic-130/client_pomp-143): client_generated_message_handler: received event SICILIA_CTRL_GET_SENSORS_VALUES
U 01-01 00:07:05.920 I pomp_comm_c (sicilia_epic-130/client_pomp-143): client_generated_message_handler: received event SICILIA_ERROR
U 01-01 00:07:06.318 I colibry     (sensors_ir-328/thread_main-330) : GPS fix with 9 satellites
U 01-01 00:07:06.919 I colibry     (sensors_ir-328/thread_main-330) : GPS fix with 10 satellites
U 01-01 00:07:07.345 I colibry     (sensors_ir-328/thread_main-330) : GPS fix with 11 satellites
U 01-01 00:07:07.522 I colibry     (sensors_ir-328/thread_main-330) : GPS fix with 12 satellites
U 01-01 00:07:08.324 I colibry     (sensors_ir-328/thread_main-330) : GPS fix with 13 satellites
U 01-01 00:07:09.892 I pomp_comm_s (palermo-149/MainLoop-224)       : server_generated_message_handler: received event SICILIA_CTRL_STORAGE_GET_INFO
U 01-01 00:07:09.893 I pomp_comm_c (sicilia_epic-130/client_pomp-143): client_generated_message_handler: received event SICILIA_CTRL_STORAGE_GET_INFO
U 01-01 00:07:09.895 I pomp_comm_c (sicilia_epic-130/client_pomp-143): client_generated_message_handler: received event SICILIA_CTRL_STORAGE_GET_INFO
U 01-01 00:07:09.895 I pomp_comm_s (palermo-149/MainLoop-224)       : server_generated_message_handler: received event SICILIA_CTRL_GET_SENSORS_VALUES
U 01-01 00:07:09.930 I pomp_comm_c (sicilia_epic-130/client_pomp-143): client_generated_message_handler: received event SICILIA_ERROR
U 01-01 00:07:09.930 I pomp_comm_c (sicilia_epic-130/client_pomp-143): client_generated_message_handler: received event SICILIA_CTRL_GET_SENSORS_VALUES
U 01-01 00:07:09.930 I pomp_comm_c (sicilia_epic-130/client_pomp-143): client_generated_message_handler: received event SICILIA_ERROR
U 01-01 00:07:13.896 I pomp_comm_s (palermo-149/MainLoop-224)       : server_generated_message_handler: received event SICILIA_CTRL_STORAGE_GET_INFO
U 01-01 00:07:13.896 I pomp_comm_c (sicilia_epic-130/client_pomp-143): client_generated_message_handler: received event SICILIA_CTRL_STORAGE_GET_INFO
U 01-01 00:07:13.898 I pomp_comm_c (sicilia_epic-130/client_pomp-143): client_generated_message_handler: received event SICILIA_CTRL_STORAGE_GET_INFO
U 01-01 00:07:13.898 I pomp_comm_s (palermo-149/MainLoop-224)       : server_generated_message_handler: received event SICILIA_CTRL_GET_SENSORS_VALUES
U 01-01 00:07:13.930 I pomp_comm_c (sicilia_epic-130/client_pomp-143): client_generated_message_handler: received event SICILIA_ERROR
U 01-01 00:07:13.930 I pomp_comm_c (sicilia_epic-130/client_pomp-143): client_generated_message_handler: received event SICILIA_CTRL_GET_SENSORS_VALUES
U 01-01 00:07:13.930 I pomp_comm_c (sicilia_epic-130/client_pomp-143): client_generated_message_handler: received event SICILIA_ERROR
U 01-01 00:07:14.339 I colibry     (sensors_ir-328/thread_main-330) : GPS fix with 14 satellites
U 01-01 00:07:15.341 I colibry     (sensors_ir-328/thread_main-330) : GPS fix with 13 satellites
U 01-01 00:07:15.943 I colibry     (sensors_ir-328/thread_main-330) : GPS fix with 14 satellites
U 01-01 00:07:16.143 I colibry     (sensors_ir-328/thread_main-330) : GPS fix with 15 satellites
U 01-01 00:07:16.344 I colibry     (sensors_ir-328/thread_main-330) : GPS fix with 14 satellites
U 01-01 00:07:16.720 I colibry     (sensors_ir-328/thread_main-330) : GPS fix with 13 satellites
U 01-01 00:07:17.122 I colibry     (sensors_ir-328/thread_main-330) : GPS fix with 14 satellites
U 01-01 00:07:17.899 I pomp_comm_s (palermo-149/MainLoop-224)       : server_generated_message_handler: received event SICILIA_CTRL_STORAGE_GET_INFO
U 01-01 00:07:17.901 I pomp_comm_c (sicilia_epic-130/client_pomp-143): client_generated_message_handler: received event SICILIA_CTRL_STORAGE_GET_INFO
U 01-01 00:07:17.902 I pomp_comm_s (palermo-149/MainLoop-224)       : server_generated_message_handler: received event SICILIA_CTRL_GET_SENSORS_VALUES
U 01-01 00:07:17.902 I pomp_comm_c (sicilia_epic-130/client_pomp-143): client_generated_message_handler: received event SICILIA_CTRL_STORAGE_GET_INFO
U 01-01 00:07:17.923 I colibry     (sensors_ir-328/thread_main-330) : GPS fix with 13 satellites
U 01-01 00:07:17.940 I pomp_comm_c (sicilia_epic-130/client_pomp-143): client_generated_message_handler: received event SICILIA_ERROR
U 01-01 00:07:17.940 I pomp_comm_c (sicilia_epic-130/client_pomp-143): client_generated_message_handler: received event SICILIA_CTRL_GET_SENSORS_VALUES
U 01-01 00:07:17.940 I pomp_comm_c (sicilia_epic-130/client_pomp-143): client_generated_message_handler: received event SICILIA_ERROR
U 01-01 00:07:18.124 I colibry     (sensors_ir-328/thread_main-330) : GPS fix with 14 satellites
U 01-01 00:07:19.728 I colibry     (sensors_ir-328/thread_main-330) : GPS fix with 15 satellites
U 01-01 00:07:20.932 I colibry     (sensors_ir-328/thread_main-330) : GPS fix with 14 satellites
U 01-01 00:07:21.905 I pomp_comm_s (palermo-149/MainLoop-224)       : server_generated_message_handler: received event SICILIA_CTRL_STORAGE_GET_INFO
U 01-01 00:07:21.906 I pomp_comm_c (sicilia_epic-130/client_pomp-143): client_generated_message_handler: received event SICILIA_CTRL_STORAGE_GET_INFO
U 01-01 00:07:21.908 I pomp_comm_s (palermo-149/MainLoop-224)       : server_generated_message_handler: received event SICILIA_CTRL_GET_SENSORS_VALUES
U 01-01 00:07:21.908 I pomp_comm_c (sicilia_epic-130/client_pomp-143): client_generated_message_handler: received event SICILIA_CTRL_STORAGE_GET_INFO
U 01-01 00:07:21.940 I pomp_comm_c (sicilia_epic-130/client_pomp-143): client_generated_message_handler: received event SICILIA_ERROR
U 01-01 00:07:21.940 I pomp_comm_c (sicilia_epic-130/client_pomp-143): client_generated_message_handler: received event SICILIA_CTRL_GET_SENSORS_VALUES
U 01-01 00:07:21.940 I pomp_comm_c (sicilia_epic-130/client_pomp-143): client_generated_message_handler: received event SICILIA_ERROR
U 01-01 00:07:23.136 I colibry     (sensors_ir-328/thread_main-330) : GPS fix with 13 satellites
U 01-01 00:07:23.336 I colibry     (sensors_ir-328/thread_main-330) : GPS fix with 14 satellites
U 01-01 00:07:24.940 I colibry     (sensors_ir-328/thread_main-330) : GPS fix with 13 satellites
U 01-01 00:07:25.341 I colibry     (sensors_ir-328/thread_main-330) : GPS fix with 14 satellites
U 01-01 00:07:25.908 I pomp_comm_s (palermo-149/MainLoop-224)       : server_generated_message_handler: received event SICILIA_CTRL_STORAGE_GET_INFO
U 01-01 00:07:25.908 I pomp_comm_c (sicilia_epic-130/client_pomp-143): client_generated_message_handler: received event SICILIA_CTRL_STORAGE_GET_INFO
U 01-01 00:07:25.910 I pomp_comm_c (sicilia_epic-130/client_pomp-143): client_generated_message_handler: received event SICILIA_CTRL_STORAGE_GET_INFO
U 01-01 00:07:25.910 I pomp_comm_s (palermo-149/MainLoop-224)       : server_generated_message_handler: received event SICILIA_CTRL_GET_SENSORS_VALUES
U 01-01 00:07:25.950 I pomp_comm_c (sicilia_epic-130/client_pomp-143): client_generated_message_handler: received event SICILIA_ERROR
U 01-01 00:07:25.950 I pomp_comm_c (sicilia_epic-130/client_pomp-143): client_generated_message_handler: received event SICILIA_CTRL_GET_SENSORS_VALUES
U 01-01 00:07:25.950 I pomp_comm_c (sicilia_epic-130/client_pomp-143): client_generated_message_handler: received event SICILIA_ERROR
U 01-01 00:07:28.524 I colibry     (sensors_ir-328/thread_main-330) : GPS fix with 13 satellites
U 01-01 00:07:28.725 I colibry     (sensors_ir-328/thread_main-330) : GPS fix with 11 satellites
U 01-01 00:07:28.925 I colibry     (sensors_ir-328/thread_main-330) : GPS fix with 14 satellites
U 01-01 00:07:29.126 I colibry     (sensors_ir-328/thread_main-330) : GPS fix with 13 satellites
U 01-01 00:07:29.326 I colibry     (sensors_ir-328/thread_main-330) : GPS fix with 15 satellites
U 01-01 00:07:29.909 I pomp_comm_s (palermo-149/MainLoop-224)       : server_generated_message_handler: received event SICILIA_CTRL_STORAGE_GET_INFO
U 01-01 00:07:29.909 I pomp_comm_c (sicilia_epic-130/client_pomp-143): client_generated_message_handler: received event SICILIA_CTRL_STORAGE_GET_INFO
U 01-01 00:07:29.912 I pomp_comm_s (palermo-149/MainLoop-224)       : server_generated_message_handler: received event SICILIA_CTRL_GET_SENSORS_VALUES
U 01-01 00:07:29.912 I pomp_comm_c (sicilia_epic-130/client_pomp-143): client_generated_message_handler: received event SICILIA_CTRL_STORAGE_GET_INFO
